,value,metric,type
674,0.42181621548366893,fde,ml
675,0.13413314816254301,fde,ml
676,10.424431244516038,fde,ml
677,0.37110972689459465,fde,ml
678,2.0359971652069624,fde,ml
679,0.7496867581581153,fde,ml
680,0.36937331436998466,fde,ml
681,2.4159265936301852,fde,ml
682,0.7839374868394329,fde,ml
683,0.7600694444768464,fde,ml
684,2.4786238325579206,fde,ml
685,0.9793337646909572,fde,ml
686,1.7068103116408517,fde,ml
687,1.1318421035304291,fde,ml
688,2.2744838295424343,fde,ml
689,9.786388675124245,fde,ml
690,1.3043319419778754,fde,ml
691,0.9868677938924305,fde,ml
692,3.241552051695312,fde,ml
693,2.5056747184287547,fde,ml
694,1.4612357084335872,fde,ml
695,1.6486687322155633,fde,ml
696,1.2254323057822714,fde,ml
697,0.3658101953595538,fde,ml
698,1.901983009101905,fde,ml
699,0.38115189857047627,fde,ml
700,0.36937331436998466,fde,ml
701,1.1138367224607233,fde,ml
702,1.8414665452513332,fde,ml
703,1.8895740090095647,fde,ml
704,2.2271290251895444,fde,ml
705,2.9351354205996385,fde,ml
706,1.1673484374248142,fde,ml
707,1.3048180623417949,fde,ml
708,0.5374224752387616,fde,ml
709,8.547748351568986,fde,ml
710,5.014306921299003,fde,ml
711,2.1402143193552137,fde,ml
712,1.8402653703811018,fde,ml
713,1.1065998001086923,fde,ml
714,0.9479737826882427,fde,ml
715,1.8860388228952392,fde,ml
716,2.888598939411967,fde,ml
717,0.367481882538224,fde,ml
718,2.1622764107209185,fde,ml
719,0.41838811235003204,fde,ml
720,0.36937331436998466,fde,ml
721,0.9413403341334521,fde,ml
722,0.7515617622756352,fde,ml
723,2.7197749064046812,fde,ml
724,2.0838886953991262,fde,ml
725,3.826641592776833,fde,ml
726,1.6152302176333082,fde,ml
727,2.206860514810437,fde,ml
728,0.9116101985903309,fde,ml
729,7.833582506407001,fde,ml
730,5.532536430961375,fde,ml
731,2.8557027292508903,fde,ml
732,2.5128527970431076,fde,ml
733,0.880733883924968,fde,ml
734,1.0727023030528566,fde,ml
735,0.17767602876541172,fde,ml
736,3.5311803789512752,fde,ml
737,0.3520945565696977,fde,ml
738,1.4752897676132988,fde,ml
739,0.42674126468550305,fde,ml
740,0.36937331436998466,fde,ml
741,1.208646643525554,fde,ml
742,0.8182444338004762,fde,ml
743,2.3956881019263436,fde,ml
744,1.866243761611822,fde,ml
745,3.786675207367275,fde,ml
746,1.4767332009910459,fde,ml
747,2.5064209057643057,fde,ml
748,0.25374382860588457,fde,ml
749,7.795138601859773,fde,ml
750,0.5022950117420192,fde,ml
751,0.31908540399867336,fde,ml
752,4.410691812171669,fde,ml
753,0.7151933006046892,fde,ml
754,1.7958321215650856,fde,ml
755,2.3912055743788296,fde,ml
756,6.005271529246861,fde,ml
757,0.37023870198871217,fde,ml
758,1.636549856699041,fde,ml
759,0.43853170114722684,fde,ml
760,0.36937331436998466,fde,ml
761,1.9199790923585751,fde,ml
762,0.3263578140478576,fde,ml
763,1.0687823656511959,fde,ml
764,2.0553927553839704,fde,ml
765,2.73085953643658,fde,ml
766,0.6996758270637476,fde,ml
767,1.770759223589506,fde,ml
768,3.606820600937335,fde,ml
769,8.403741101504854,fde,ml
770,1.425094555206151,fde,ml
771,0.6827959593801539,fde,ml
772,6.396820394362068,fde,ml
773,1.045402640497339,fde,ml
774,0.6008059802835434,fde,ml
775,4.571264513350337,fde,ml
776,5.123877016860254,fde,ml
777,2.6602987432714986,fde,ml
778,0.3305424476125753,fde,ml
779,0.3204017814678246,fde,ml
780,0.4703667506310012,fde,ml
781,0.25916103962944,fde,ml
782,0.83759690880149,fde,ml
783,2.2421021081289867,fde,ml
784,1.5567151452377368,fde,ml
785,0.34773422891930017,fde,ml
786,2.2429287211056836,fde,ml
787,1.430648859775936,fde,ml
788,2.218523055610601,fde,ml
789,0.23573739582542205,fde,ml
790,0.39536250481611074,fde,ml
791,0.3038628729225883,fde,ml
792,0.5493175109341228,fde,ml
793,0.31032741439999817,fde,ml
794,0.8778925999901293,fde,ml
795,1.996827576001163,fde,ml
796,3.885196393977567,fde,ml
797,0.39623035507971405,fde,ml
798,2.5341620157933047,fde,ml
799,1.1033692231249042,fde,ml
800,1.9460397848840396,fde,ml
801,0.3525514599754607,fde,ml
802,0.39390619255148523,fde,ml
803,0.28725581721819227,fde,ml
804,0.538991230152748,fde,ml
805,0.41749200483460863,fde,ml
806,0.9899855774331415,fde,ml
807,2.2673522386978147,fde,ml
808,1.1437108693351943,fde,ml
809,0.39446614140517855,fde,ml
810,2.900104060041278,fde,ml
811,3.012323856567286,fde,ml
812,1.6859200812759474,fde,ml
813,0.6002794292376606,fde,ml
814,0.3835882378044555,fde,ml
815,0.26223096902271037,fde,ml
816,0.5148106608331516,fde,ml
817,0.5206431379357046,fde,ml
818,1.0413732625295304,fde,ml
819,2.3249599094157496,fde,ml
820,1.4479921992896885,fde,ml
821,0.38504494093408587,fde,ml
822,2.6773494869036933,fde,ml
823,3.1827769607521526,fde,ml
824,1.2656648218300046,fde,ml
825,0.47687636295538316,fde,ml
826,0.37676259400996154,fde,ml
827,0.23343524217506204,fde,ml
828,0.505612597435316,fde,ml
829,0.5383900032312517,fde,ml
830,0.757240193893897,fde,ml
831,2.4228457190291346,fde,ml
832,1.3437515935328705,fde,ml
833,0.38004348683025535,fde,ml
834,1.6193589309926877,fde,ml
835,3.8116849016101058,fde,ml
836,1.3154135295783707,fde,ml
