,value,metric,type
220,1.3710327810433356,ade,ml
221,1.5602527390793588,ade,ml
222,0.7000506948988677,ade,ml
223,1.6181194409058455,ade,ml
224,2.983125301600692,ade,ml
225,0.9613929427639597,ade,ml
226,1.382470928399302,ade,ml
227,0.14489937249169357,ade,ml
228,2.2492193579995052,ade,ml
229,1.0621071197922516,ade,ml
230,1.4977312702699102,ade,ml
231,1.7343026831758468,ade,ml
232,0.5937851063270609,ade,ml
233,0.1807792146031689,ade,ml
234,1.0024073607650048,ade,ml
235,0.9454849899088522,ade,ml
236,0.1787243376985155,ade,ml
237,0.34307419914950893,ade,ml
238,0.6089117454207855,ade,ml
239,1.4738138243163244,ade,ml
240,1.3317726073412774,ade,ml
241,1.0222086695786299,ade,ml
242,0.6197300382417542,ade,ml
243,0.21409919088217944,ade,ml
244,3.7352845231372585,ade,ml
245,1.1034901097136511,ade,ml
246,1.7993316817467626,ade,ml
247,0.12833395311254917,ade,ml
248,1.9690721356236958,ade,ml
249,2.1608233718440633,ade,ml
250,1.4233667508600278,ade,ml
251,1.3311344339339783,ade,ml
252,0.3501478490565734,ade,ml
253,0.18049015088760448,ade,ml
254,0.7117713125962729,ade,ml
255,0.9264662709447782,ade,ml
256,0.1787243376985155,ade,ml
257,0.6924815744854534,ade,ml
258,0.2613518924642954,ade,ml
259,1.5929343986117932,ade,ml
260,1.1786434664231833,ade,ml
261,1.1558088760896135,ade,ml
262,1.0207217988945825,ade,ml
263,1.0694508590516305,ade,ml
264,4.158296442732586,ade,ml
265,0.793260628130443,ade,ml
266,1.671968784921722,ade,ml
267,0.14409016284382017,ade,ml
268,2.329828956901001,ade,ml
269,2.4078967785163576,ade,ml
270,1.3666521732311978,ade,ml
271,1.6976397993961319,ade,ml
272,0.3089020480954886,ade,ml
273,0.17714956179173688,ade,ml
274,0.8597283366419682,ade,ml
275,0.9948799346100913,ade,ml
276,0.1787243376985155,ade,ml
277,1.1088091976282,ade,ml
278,0.41497716078103836,ade,ml
279,1.1997750176887632,ade,ml
280,1.0548105393303064,ade,ml
281,0.6250558753474522,ade,ml
282,0.9186710953001209,ade,ml
283,1.0951270927501984,ade,ml
284,5.023495169804464,ade,ml
285,0.8601961669302977,ade,ml
286,1.9494340161007617,ade,ml
287,0.17649643116372982,ade,ml
288,2.285288030892986,ade,ml
289,0.8611249295891681,ade,ml
290,1.056771520371394,ade,ml
291,1.1065908446646004,ade,ml
292,0.4534087200125498,ade,ml
293,0.17555213014405177,ade,ml
294,0.7239260112237765,ade,ml
295,0.5032855172320727,ade,ml
296,0.1787243376985155,ade,ml
297,1.4570341728629324,ade,ml
298,0.8122708457176007,ade,ml
299,1.767139486479576,ade,ml
300,1.3269696593599345,ade,ml
301,1.9281013435516545,ade,ml
302,0.8953191983137231,ade,ml
303,1.3338909623782218,ade,ml
304,4.951841471055242,ade,ml
305,0.8769000694803878,ade,ml
306,2.2119596129253627,ade,ml
307,0.2275523166245217,ade,ml
308,0.44450349261834465,ade,ml
309,1.309325646034632,ade,ml
310,0.8647714101135163,ade,ml
311,1.4221892175891526,ade,ml
312,0.26033863630625165,ade,ml
313,0.2305567417533759,ade,ml
314,0.8866318995063405,ade,ml
315,0.4960205234684782,ade,ml
316,0.1787243376985155,ade,ml
317,1.9309708418435996,ade,ml
318,0.8686071633053604,ade,ml
319,1.1403519652402339,ade,ml
320,1.3625432913018394,ade,ml
321,1.703037787596566,ade,ml
322,0.718439604008713,ade,ml
323,1.3641773987107821,ade,ml
324,5.339281205553211,ade,ml
325,0.9555184983452268,ade,ml
326,2.6611521363144734,ade,ml
327,0.2824271984627289,ade,ml
328,0.5605096841381515,ade,ml
329,1.3466613474875118,ade,ml
330,0.8283229219886,ade,ml
331,1.0844525198990784,ade,ml
332,0.1426008206936446,ade,ml
333,0.18191826652184137,ade,ml
334,0.5968931500451691,ade,ml
335,0.652195737152316,ade,ml
336,0.1787243376985155,ade,ml
337,1.8058555436010693,ade,ml
338,0.8150957470261181,ade,ml
339,1.4192380078940037,ade,ml
340,1.3126639674806264,ade,ml
341,1.7858449832931103,ade,ml
342,0.7598855393692124,ade,ml
343,1.313640143580631,ade,ml
344,5.251967509758896,ade,ml
345,0.9178208663652828,ade,ml
346,2.14720302929786,ade,ml
347,0.2508767938746301,ade,ml
348,0.5539118093891905,ade,ml
349,1.636075781881895,ade,ml
350,0.8334555595112594,ade,ml
351,0.715461854334909,ade,ml
352,0.14620654976862207,ade,ml
353,0.23261168277933608,ade,ml
354,0.2579381015531317,ade,ml
355,0.9815958327545724,ade,ml
356,0.1787243376985155,ade,ml
357,1.6335126772157522,ade,ml
358,0.7960912154930746,ade,ml
359,1.8913840748257733,ade,ml
360,1.059727851375776,ade,ml
361,1.9780036707523225,ade,ml
362,1.1402280776515823,ade,ml
363,1.3433910224815542,ade,ml
364,5.123685970353815,ade,ml
365,0.8435104208104057,ade,ml
366,1.671215238196237,ade,ml
367,0.25239251220408193,ade,ml
368,0.6093138833507143,ade,ml
369,1.8711796558700164,ade,ml
370,0.8278851469693892,ade,ml
371,0.649542634989631,ade,ml
372,0.3870244498003024,ade,ml
373,0.2352896416204134,ade,ml
374,0.29514708594372174,ade,ml
375,1.02248782652264,ade,ml
376,0.1787243376985155,ade,ml
377,2.3604085179714143,ade,ml
378,1.0454078532914908,ade,ml
379,1.4518500728226018,ade,ml
380,1.07737421651072,ade,ml
381,1.866892296408795,ade,ml
382,1.0785098220940883,ade,ml
383,1.2767287931692053,ade,ml
384,5.377056042265039,ade,ml
385,0.7962607207572795,ade,ml
386,1.859329866719485,ade,ml
387,0.3206054474442597,ade,ml
388,0.7056036408435377,ade,ml
389,1.156398264806436,ade,ml
390,1.576401624410426,ade,ml
391,1.2328470373291849,ade,ml
